"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.867673201E2,3.151331544E-1,2.111311436E0,2.749362946E0
1.867723201E2,-3.143465519E-1,1.451683521E0,3.698744774E0
1.867773201E2,-8.394855261E-1,7.581534386E-1,4.647244453E0
1.867823201E2,-1.151178241E0,-2.294802666E-2,5.551943779E0
1.867873201E2,-1.278222919E0,-7.428379059E-1,6.268186569E0
1.867923201E2,-1.494818330E0,-1.385978699E0,6.849089622E0
1.867973201E2,-1.814766526E0,-1.838708162E0,7.240544319E0
1.868023201E2,-2.059385300E0,-2.196826458E0,7.400245667E0
1.868073201E2,-2.175453186E0,-2.523297787E0,7.327137947E0
1.868123201E2,-2.071834326E0,-2.795857430E0,7.019455910E0
1.868173201E2,-1.851940989E0,-2.964389563E0,6.397735596E0
1.868223201E2,-1.642350197E0,-3.009454727E0,5.381037712E0
1.868273201E2,-1.416561961E0,-2.977731228E0,4.232527733E0
1.868323201E2,-1.112349987E0,-2.928689003E0,2.976125717E0
1.868373201E2,-8.705701828E-1,-2.833212137E0,1.534496307E0
1.868423201E2,-7.145550251E-1,-2.679031134E0,1.350526810E-1
1.868473201E2,-5.690561533E-1,-2.505065680E0,-1.136472702E0
1.868523201E2,-4.004005194E-1,-2.339505196E0,-2.232366562E0
1.868573201E2,-2.655363083E-1,-2.169519424E0,-3.137562752E0
1.868623201E2,-1.585966349E-1,-2.000319719E0,-3.829785824E0
1.868673201E2,-6.568610668E-2,-1.874279737E0,-4.321051598E0
1.868723201E2,2.641773224E-2,-1.845372438E0,-4.692331314E0
1.868773201E2,7.826793194E-2,-1.823096275E0,-4.957104683E0
1.868823201E2,1.198370457E-1,-1.774026394E0,-5.074538231E0
1.868873201E2,2.506018877E-1,-1.717545986E0,-5.027978897E0
1.868923201E2,4.747081995E-1,-1.663298845E0,-4.817153931E0
1.868973201E2,6.375281215E-1,-1.580626249E0,-4.505353451E0
1.869023201E2,7.230901718E-1,-1.520771027E0,-4.165273190E0
1.869073201E2,7.876333594E-1,-1.497660875E0,-3.810417652E0
1.869123201E2,8.555915356E-1,-1.503458023E0,-3.462615013E0
1.869173201E2,8.701788783E-1,-1.528838396E0,-3.128797531E0
1.869223201E2,8.514263034E-1,-1.573571920E0,-2.807575703E0
1.869273201E2,7.859303355E-1,-1.634628296E0,-2.536765099E0
1.869323201E2,6.789923310E-1,-1.696345568E0,-2.268301487E0
1.869373201E2,6.126206517E-1,-1.747783184E0,-2.019788265E0
1.869423201E2,5.618489981E-1,-1.801096201E0,-1.821440220E0
1.869473201E2,4.542453289E-1,-1.848215580E0,-1.783611298E0
1.869523201E2,4.177334905E-1,-1.845190763E0,-1.619686604E0
1.869573201E2,4.119394422E-1,-1.877635717E0,-1.451742172E0
1.869623201E2,3.531155586E-1,-1.953083992E0,-1.420901299E0
1.869673201E2,2.389850616E-1,-1.968596697E0,-1.469834805E0
1.869723201E2,1.331444979E-1,-1.980793476E0,-1.554899693E0
1.869773201E2,5.580782890E-2,-1.980624437E0,-1.658390522E0
1.869823201E2,6.816387177E-4,-1.950251460E0,-1.761349678E0
1.869873201E2,-3.096616268E-2,-1.900191784E0,-1.901378632E0
1.869923201E2,-4.251468182E-2,-1.840873480E0,-2.065960407E0
1.869973201E2,-7.575714588E-2,-1.758699417E0,-2.235168457E0
1.870023201E2,-1.424586773E-1,-1.658588648E0,-2.405240059E0
1.870073201E2,-2.086724043E-1,-1.578602552E0,-2.606067657E0
1.870123201E2,-2.441312075E-1,-1.482504845E0,-2.809621811E0
1.870173201E2,-2.210209370E-1,-1.408400774E0,-3.023537159E0
1.870223201E2,-2.270965576E-1,-1.292969942E0,-3.227067947E0
1.870273201E2,-2.713694572E-1,-1.147807360E0,-3.409731388E0
1.870323201E2,-2.128096819E-1,-1.013751268E0,-3.524324894E0
1.870373201E2,-1.030941010E-1,-9.113550186E-1,-3.596400261E0
1.870423201E2,5.433678627E-3,-7.895693779E-1,-3.578460217E0
1.870473201E2,8.920693398E-2,-6.471421719E-1,-3.480734348E0
1.870523201E2,1.795222759E-1,-5.077369213E-1,-3.282464027E0
1.870573201E2,2.693301439E-1,-3.492560387E-1,-3.010459423E0
1.870623201E2,3.994533420E-1,-1.892380714E-1,-2.692664623E0
1.870673201E2,5.513978601E-1,-2.645778656E-2,-2.388230324E0
1.870723201E2,7.210345268E-1,1.284937859E-1,-2.169693470E0
1.870773201E2,8.827308416E-1,2.770247459E-1,-2.046574593E0
1.870823201E2,9.967281818E-1,4.444429874E-1,-1.981596947E0
1.870873201E2,1.048528552E0,6.295402050E-1,-1.896598816E0
1.870923201E2,1.114581108E0,7.822575569E-1,-1.778147221E0
1.870973201E2,1.158959627E0,9.282031059E-1,-1.631489277E0
1.871023201E2,1.176993370E0,1.057001352E0,-1.470087051E0
1.871073201E2,1.184819221E0,1.149149656E0,-1.350950718E0
1.871123201E2,1.162482858E0,1.182370663E0,-1.263422012E0
1.871173201E2,1.036940932E0,1.248007298E0,-1.100657463E0
1.871223201E2,8.409841061E-1,1.287300587E0,-8.191361427E-1
1.871273201E2,6.530176401E-1,1.318071842E0,-4.490985870E-1
1.871323201E2,5.009021163E-1,1.338304996E0,-4.998016357E-2
1.871373201E2,3.937555254E-1,1.368538380E0,3.452177048E-1
1.871423201E2,2.515718341E-1,1.413553715E0,6.418476105E-1
1.871473201E2,1.389048100E-1,1.497328281E0,9.252042770E-1
1.871523201E2,8.836221695E-2,1.621618748E0,1.203205109E0
1.871573201E2,1.307278872E-1,1.772230625E0,1.466507912E0
1.871623201E2,3.371070325E-1,1.900520325E0,1.793080330E0
1.871673201E2,6.136564612E-1,2.011175156E0,2.114866257E0
1.871723201E2,8.109995127E-1,2.107683182E0,2.344181061E0
1.871773201E2,9.202343225E-1,2.185120106E0,2.489377975E0
1.871823201E2,9.348603487E-1,2.231121063E0,2.557354927E0
1.871873201E2,8.724575043E-1,2.229669094E0,2.603253365E0
1.871923201E2,7.716043591E-1,2.172730446E0,2.663850784E0
1.871973201E2,6.464554667E-1,2.062908173E0,2.781483650E0
1.872023201E2,5.171065331E-1,1.929268837E0,3.012163162E0
1.872073201E2,4.241462946E-1,1.761920929E0,3.326874733E0
1.872123201E2,3.239685297E-1,1.599684238E0,3.673876762E0
1.872173201E2,1.324338317E-1,1.445690632E0,3.942392349E0
1.872223201E2,-1.441490650E-2,1.339168072E0,4.241367340E0
1.872273201E2,-1.058750749E-1,1.225039005E0,4.555856705E0
1.872323201E2,-2.699534893E-1,1.153935909E0,4.786525726E0
1.872373201E2,-3.989203572E-1,1.141630173E0,4.844003677E0
1.872423201E2,-4.021896720E-1,1.150157928E0,4.715990067E0
1.872473201E2,-3.383899927E-1,1.132366657E0,4.403611183E0
1.872523201E2,-2.363714576E-1,1.145022392E0,3.974196434E0
1.872573201E2,-3.130531311E-2,1.138970375E0,3.492735863E0
1.872623201E2,1.533717215E-1,1.144131660E0,3.029768944E0
1.872673201E2,4.548770487E-1,1.264387608E0,2.661029816E0
1.872723201E2,9.820401669E-1,1.356474876E0,2.387290955E0
1.872773201E2,1.251605511E0,1.440721512E0,2.074064255E0
1.872823201E2,1.332056284E0,1.597571373E0,1.881238937E0
1.872873201E2,1.406364560E0,1.614254475E0,1.791217804E0
1.872923201E2,1.464867830E0,1.463963985E0,1.926053047E0
1.872973201E2,1.505960941E0,1.205456734E0,2.362520218E0
1.873023201E2,1.516179681E0,8.589420319E-1,3.042679787E0
1.873073201E2,1.412402153E0,4.735670090E-1,3.787781715E0
1.873123201E2,1.192299485E0,8.739185333E-2,4.444304466E0
1.873173201E2,8.967622519E-1,-2.755653858E-1,4.872291565E0
1.873223201E2,5.562722087E-1,-6.371867657E-1,5.131891251E0
1.873273201E2,2.909806967E-1,-1.015307426E0,5.354557991E0
1.873323201E2,8.915439248E-2,-1.349256992E0,5.626244545E0
1.873373201E2,-1.352324188E-1,-1.615587950E0,5.786519051E0
1.873423201E2,-2.871033251E-1,-1.824836969E0,5.723134041E0
1.873473201E2,-3.714146316E-1,-1.998922825E0,5.433635712E0
1.873523201E2,-4.886892438E-1,-2.115446329E0,4.921968460E0
1.873573201E2,-5.634062290E-1,-2.157431126E0,4.246407509E0
1.873623201E2,-5.716521740E-1,-2.135573864E0,3.374455452E0
1.873673201E2,-5.692523718E-1,-2.044141531E0,2.316210747E0
1.873723201E2,-4.975327849E-1,-1.930479288E0,1.240148544E0
1.873773201E2,-3.404774964E-1,-1.829055071E0,2.037391663E-1
1.873823201E2,-2.797306776E-1,-1.744801044E0,-8.807287216E-1
1.873873201E2,-3.471644521E-1,-1.620064259E0,-1.962066650E0
1.873923201E2,-3.932676911E-1,-1.487867594E0,-2.981786251E0
1.873973201E2,-3.366155624E-1,-1.361802816E0,-3.839242935E0
1.874023201E2,-2.038866282E-1,-1.212334633E0,-4.524663448E0
1.874073201E2,-2.082258463E-2,-1.020067215E0,-5.019832134E0
1.874123201E2,2.068615556E-1,-8.299715519E-1,-5.317998886E0
1.874173201E2,4.224310517E-1,-6.726188660E-1,-5.366031647E0
1.874223201E2,6.297678351E-1,-5.468111038E-1,-5.189097404E0
1.874273201E2,8.136827946E-1,-5.040674210E-1,-4.817826748E0
1.874323201E2,9.385181665E-1,-4.323666096E-1,-4.230445385E0
1.874373201E2,1.023946166E0,-4.960491657E-1,-3.589086056E0
1.874423201E2,1.008514881E0,-7.019836903E-1,-3.199960232E0
1.874473201E2,8.107407093E-1,-7.831125259E-1,-2.767830849E0
1.874523201E2,6.639059782E-1,-9.043827057E-1,-2.301519394E0
1.874573201E2,5.622569323E-1,-1.019730806E0,-1.763874054E0
1.874623201E2,4.099211097E-1,-1.104351521E0,-1.325482845E0
1.874673201E2,4.231762588E-1,-1.130665302E0,-9.459323883E-1
1.874723201E2,2.202604711E-1,-1.214701176E0,-5.622596741E-1
1.874773201E2,4.868069291E-2,-1.154503584E0,-1.714801788E-1
1.874823201E2,-4.871225357E-2,-1.150902987E0,1.735868454E-1
1.874873201E2,-9.342294931E-2,-1.166486025E0,3.961935043E-1
1.874923201E2,-1.274973154E-1,-1.200822115E0,5.144157410E-1
1.874973201E2,-1.915525794E-1,-1.235860109E0,4.866161346E-1
1.875023201E2,-2.967451811E-1,-1.301364899E0,3.233833313E-1
1.875073201E2,-3.726681471E-1,-1.374162436E0,1.767826080E-2
1.875123201E2,-4.186304212E-1,-1.453019142E0,-4.349899292E-1
1.875173201E2,-4.428858161E-1,-1.500522375E0,-1.034748554E0
1.875223201E2,-4.026897550E-1,-1.520990610E0,-1.686550140E0
1.875273201E2,-3.612819910E-1,-1.530331135E0,-2.376796722E0
1.875323201E2,-3.432902694E-1,-1.491644144E0,-3.079389095E0
1.875373201E2,-3.853599429E-1,-1.417516232E0,-3.806164265E0
1.875423201E2,-4.409832358E-1,-1.298755169E0,-4.503391743E0
1.875473201E2,-4.710022807E-1,-1.172023773E0,-5.096049309E0
1.875523201E2,-4.345605373E-1,-1.076433182E0,-5.575285912E0
1.875573201E2,-3.494581580E-1,-1.003283262E0,-5.866773605E0
1.875623201E2,-2.718464732E-1,-9.207866192E-1,-6.007482529E0
1.875673201E2,-2.080526352E-1,-8.564679623E-1,-6.012331963E0
1.875723201E2,-1.466478109E-1,-8.434941769E-1,-5.933095455E0
1.875773201E2,-1.170665622E-1,-8.526463509E-1,-5.776534081E0
1.875823201E2,-1.201561689E-1,-8.285901546E-1,-5.465768814E0
1.875873201E2,-1.273302436E-1,-7.509164810E-1,-5.023473740E0
1.875923201E2,-7.608878613E-2,-6.611685753E-1,-4.489996433E0
1.875973201E2,5.325198174E-3,-5.607564449E-1,-3.949622631E0
1.876023201E2,6.689023972E-2,-4.414408207E-1,-3.471733570E0
1.876073201E2,8.342009783E-2,-3.094372749E-1,-3.022777081E0
1.876123201E2,1.548579931E-1,-2.230927944E-1,-2.617788315E0
1.876173201E2,2.296754420E-1,-1.726222038E-1,-2.213095188E0
1.876223201E2,2.259688079E-1,-9.134054184E-2,-1.846653461E0
1.876273201E2,1.681310534E-1,2.837657928E-2,-1.489860535E0
1.876323201E2,1.450629234E-1,1.449513435E-1,-1.167000771E0
1.876373201E2,1.103474498E-1,2.904663086E-1,-8.969058990E-1
1.876423201E2,-9.169876575E-3,5.033187866E-1,-6.959705353E-1
1.876473201E2,-1.584661603E-1,7.364845276E-1,-5.994310379E-1
1.876523201E2,-3.126233816E-1,9.152572155E-1,-5.823659897E-1
1.876573201E2,-4.644399285E-1,1.057769299E0,-5.764217377E-1
1.876623201E2,-6.339427233E-1,1.194383860E0,-5.077667236E-1
1.876673201E2,-7.839552164E-1,1.326488256E0,-2.294540405E-1
1.876723201E2,-9.419812560E-1,1.471850157E0,1.736593246E-1
1.876773201E2,-1.059255600E0,1.556311369E0,6.300258636E-1
1.876823201E2,-1.143047571E0,1.615887880E0,1.115822792E0
1.876873201E2,-1.254001141E0,1.667899847E0,1.575088501E0
1.876923201E2,-1.395007491E0,1.705897808E0,1.981734276E0
1.876973201E2,-1.516845703E0,1.734379530E0,2.361654282E0
1.877023201E2,-1.668821573E0,1.769989014E0,2.781085968E0
1.877073201E2,-1.773966074E0,1.757728338E0,3.134772301E0
1.877123201E2,-1.809658647E0,1.746347427E0,3.467672348E0
1.877173201E2,-1.779021502E0,1.760364532E0,3.925868988E0
1.877223201E2,-1.644168854E0,1.738812923E0,4.394133568E0
1.877273201E2,-1.537411213E0,1.726893902E0,4.809096336E0
1.877323201E2,-1.497686982E0,1.775434971E0,5.160974503E0
1.877373201E2,-1.481775403E0,1.844808578E0,5.417736053E0
1.877423201E2,-1.471529961E0,1.894105911E0,5.483945847E0
1.877473201E2,-1.430733323E0,1.880940437E0,5.393716812E0
1.877523201E2,-1.419355869E0,1.802241802E0,5.046755791E0
1.877573201E2,-1.472182035E0,1.735104561E0,4.532123566E0
1.877623201E2,-1.523025155E0,1.725577831E0,3.955972672E0
1.877673201E2,-1.452401519E0,1.817907333E0,3.386234283E0
1.877723201E2,-1.211620569E0,1.955217361E0,2.740236282E0
1.877773201E2,-8.780137300E-1,2.136219025E0,2.020217896E0
1.877823201E2,-5.617440939E-1,2.372011185E0,1.353564262E0
1.877873201E2,-3.022899628E-1,2.623315811E0,7.808914185E-1
1.877923201E2,-1.895570755E-1,2.845124722E0,3.874549866E-1
1.877973201E2,2.861022949E-3,3.040900230E0,1.607675552E-1
1.878023201E2,2.252760530E-1,3.103607178E0,2.198638916E-1
1.878073201E2,5.593314171E-1,3.115404606E0,5.193586349E-1
1.878123201E2,9.101064205E-1,3.056985378E0,1.068245888E0
1.878173201E2,1.040351391E0,2.941010952E0,1.792138100E0
1.878223201E2,9.109252691E-1,2.687078476E0,2.635746002E0
1.878273201E2,6.473616362E-1,2.266185760E0,3.571672440E0
1.878323201E2,3.160297871E-1,1.611523628E0,4.419049263E0
1.878373201E2,-2.023154497E-1,8.833541870E-1,4.887894630E0
1.878423201E2,-7.803072929E-1,1.877403259E-1,5.148988724E0
1.878473201E2,-1.121074200E0,-4.495458603E-1,5.367033005E0
1.878523201E2,-1.320354939E0,-9.924066067E-1,5.523822784E0
1.878573201E2,-1.445989847E0,-1.328704834E0,5.505696297E0
1.878623201E2,-1.451244235E0,-1.527618408E0,5.292912483E0
1.878673201E2,-1.343754411E0,-1.674523115E0,4.884801865E0
1.878723201E2,-1.170937777E0,-1.800746202E0,4.259271622E0
1.878773201E2,-9.712836146E-1,-1.913402557E0,3.522983551E0
1.878823201E2,-7.654303312E-1,-2.047899246E0,2.690204620E0
1.878873201E2,-6.320329309E-1,-2.160002470E0,1.802429199E0
1.878923201E2,-6.108322144E-1,-2.236450911E0,9.598646164E-1
1.878973201E2,-6.123236418E-1,-2.302824259E0,1.666612625E-1
1.879023201E2,-6.469464302E-1,-2.365527153E0,-6.744499207E-1
1.879073201E2,-7.675110102E-1,-2.356848717E0,-1.466243267E0
1.879123201E2,-9.125579596E-1,-2.325942516E0,-2.155299664E0
1.879173201E2,-1.038516045E0,-2.269666195E0,-2.657873631E0
1.879223201E2,-1.135289669E0,-2.212394714E0,-3.045032024E0
1.879273201E2,-1.192220926E0,-2.163249016E0,-3.297674179E0
1.879323201E2,-1.203711390E0,-2.100349665E0,-3.401110172E0
1.879373201E2,-1.142927885E0,-2.011598825E0,-3.363790512E0
1.879423201E2,-1.032694459E0,-1.959227800E0,-3.216625214E0
1.879473201E2,-9.011573792E-1,-1.885804892E0,-3.002273560E0
1.879523201E2,-7.257841825E-1,-1.810660839E0,-2.742008686E0
1.879573201E2,-5.165735483E-1,-1.728657722E0,-2.482465744E0
1.879623201E2,-3.042255640E-1,-1.631634474E0,-2.225495815E0
1.879673201E2,-9.396415949E-2,-1.528554201E0,-2.048903465E0
1.879723201E2,6.244117022E-2,-1.459726334E0,-1.949567318E0
1.879773201E2,1.845833063E-1,-1.446095705E0,-1.864335537E0
1.879823201E2,2.734912038E-1,-1.483143330E0,-1.746176243E0
1.879873201E2,3.446789980E-1,-1.522995710E0,-1.539677143E0
1.879923201E2,4.218328297E-1,-1.545668602E0,-1.310996532E0
1.879973201E2,4.938381016E-1,-1.541478872E0,-1.122519970E0
1.880023201E2,5.232501030E-1,-1.516607046E0,-1.058838844E0
1.880073201E2,5.543463230E-1,-1.452008486E0,-1.067636967E0
1.880123201E2,5.863797069E-1,-1.393641710E0,-1.154328346E0
1.880173201E2,5.903270245E-1,-1.350097418E0,-1.316715717E0
1.880223201E2,5.734899640E-1,-1.329085588E0,-1.507274628E0
1.880273201E2,5.489408970E-1,-1.311706066E0,-1.721686363E0
1.880323201E2,5.050411224E-1,-1.315404654E0,-1.962754250E0
1.880373201E2,4.538967907E-1,-1.291211605E0,-2.214849949E0
1.880423201E2,4.168079793E-1,-1.280652761E0,-2.503767014E0
1.880473201E2,3.887248635E-1,-1.294914007E0,-2.842479229E0
1.880523201E2,3.515253663E-1,-1.261467695E0,-3.139934540E0
1.880573201E2,3.577906489E-1,-1.207764864E0,-3.371138573E0
1.880623201E2,3.531233668E-1,-1.124775887E0,-3.485824585E0
1.880673201E2,3.437619209E-1,-1.098176241E0,-3.539075375E0
1.880723201E2,3.185923100E-1,-1.109600782E0,-3.576070309E0
1.880773201E2,2.580985427E-1,-1.115377665E0,-3.544981480E0
1.880823201E2,1.875451207E-1,-1.160507202E0,-3.511368752E0
1.880873201E2,1.249217987E-1,-1.206051588E0,-3.503852367E0
1.880923201E2,6.503033638E-2,-1.230986834E0,-3.508801460E0
1.880973201E2,3.396272659E-4,-1.220565557E0,-3.485509872E0
1.881023201E2,-4.752361774E-2,-1.147978783E0,-3.476243496E0
1.881073201E2,1.711368561E-3,-1.036589622E0,-3.406378269E0
1.881123201E2,1.365243793E-1,-9.034969807E-1,-3.299944878E0
1.881173201E2,3.003833890E-1,-7.244651318E-1,-3.139318943E0
1.881223201E2,4.683950543E-1,-5.143063068E-1,-2.961956024E0
1.881273201E2,6.492171288E-1,-3.000588417E-1,-2.797209740E0
1.881323201E2,8.280819058E-1,-7.480430603E-2,-2.622836113E0
1.881373201E2,9.571855068E-1,1.218891144E-1,-2.533987522E0
1.881423201E2,9.922977090E-1,3.066682816E-1,-2.504792213E0
1.881473201E2,9.793052673E-1,4.762053490E-1,-2.535864830E0
1.881523201E2,9.553006887E-1,6.307950020E-1,-2.624296188E0
1.881573201E2,9.712296724E-1,7.932419777E-1,-2.702787876E0
1.881623201E2,1.043106794E0,9.759902954E-1,-2.599916458E0
1.881673201E2,1.079886913E0,1.202410698E0,-2.550024509E0
1.881723201E2,1.034878731E0,1.413273335E0,-2.530613899E0
1.881773201E2,8.907139301E-1,1.605410576E0,-2.419923306E0
1.881823201E2,7.727369666E-1,1.728291035E0,-2.134733200E0
1.881873201E2,7.289354205E-1,1.756282330E0,-1.559131622E0
1.881923201E2,7.048645020E-1,1.731747627E0,-5.999889374E-1
1.881973201E2,5.285276175E-1,1.664548397E0,4.547214508E-1
1.882023201E2,1.986147165E-1,1.542106152E0,1.494800568E0
1.882073201E2,-2.181059122E-1,1.385151386E0,2.433177948E0
1.882123201E2,-6.318243742E-1,1.189385891E0,3.345530510E0
1.882173201E2,-8.708354831E-1,1.005659580E0,4.279423714E0
1.882223201E2,-8.968676925E-1,7.910056114E-1,5.184068680E0
1.882273201E2,-8.123744130E-1,6.219072342E-1,5.995709419E0
1.882323201E2,-7.031868100E-1,5.372786522E-1,6.592342377E0
1.882373201E2,-5.033599138E-1,5.108461380E-1,6.832741737E0
1.882423201E2,-2.530390024E-1,5.355019569E-1,6.670084000E0
1.882473201E2,-1.480221748E-1,7.063245773E-1,6.091734886E0
1.882523201E2,-1.445032358E-1,9.975399971E-1,5.389123917E0
1.882573201E2,9.640938044E-2,1.189857960E0,4.693460464E0
1.882623201E2,4.971815348E-1,1.269100666E0,4.005033493E0
1.882673201E2,7.038397193E-1,1.400669098E0,3.289821625E0
1.882723201E2,7.459974289E-1,1.586220264E0,2.590126038E0
1.882773201E2,8.039528728E-1,1.777659893E0,1.995387077E0
1.882823201E2,9.350852370E-1,1.900902271E0,1.571261406E0
1.882873201E2,1.086732745E0,1.978376389E0,1.337587357E0
1.882923201E2,1.229310751E0,2.035538197E0,1.195957184E0
1.882973201E2,1.374488711E0,2.010216713E0,1.130226135E0
1.883023201E2,1.461545825E0,1.889036179E0,1.104468346E0
1.883073201E2,1.463594794E0,1.736543655E0,1.109416008E0
1.883123201E2,1.435370445E0,1.527058601E0,1.155943871E0
1.883173201E2,1.411375403E0,1.276343346E0,1.214973450E0
1.883223201E2,1.350592375E0,1.052102089E0,1.227692604E0
1.883273201E2,1.287975311E0,8.808078766E-1,1.172620773E0
1.883323201E2,1.227697492E0,7.776298523E-1,1.121500969E0
1.883373201E2,1.257043839E0,7.479658127E-1,1.155421257E0
1.883423201E2,1.366020799E0,7.684950829E-1,1.329271317E0
1.883473201E2,1.513620138E0,8.182511330E-1,1.650689125E0
1.883523201E2,1.689310074E0,8.963117599E-1,2.127045631E0
1.883573201E2,1.898056746E0,9.745221138E-1,2.680487633E0
1.883623201E2,2.054602623E0,9.817533493E-1,3.272792816E0
1.883673201E2,2.136422873E0,9.095225334E-1,3.860627174E0
1.883723201E2,2.141702175E0,7.317552567E-1,4.386768341E0
1.883773201E2,2.060661554E0,4.229397774E-1,4.771772385E0
1.883823201E2,1.808741331E0,9.699392319E-2,5.022330284E0
1.883873201E2,1.441071033E0,-1.710352898E-1,5.299290657E0
1.883923201E2,1.088932514E0,-4.556188583E-1,5.449807167E0
1.883973201E2,8.351091743E-1,-7.670259476E-1,5.598353386E0
1.884023201E2,6.612759233E-1,-1.103419065E0,5.670423508E0
1.884073201E2,5.111579299E-1,-1.436736345E0,5.600939751E0
1.884123201E2,3.168255091E-1,-1.672510862E0,5.356897354E0
1.884173201E2,1.404729486E-1,-1.862797737E0,4.908510208E0
1.884223201E2,-8.497834206E-4,-2.043502569E0,4.196442604E0
1.884273201E2,-1.197225451E-1,-2.161684990E0,3.240408897E0
1.884323201E2,-2.166854739E-1,-2.204546452E0,2.148285866E0
1.884373201E2,-1.665183902E-1,-2.166005611E0,1.106097221E0
1.884423201E2,1.102105975E-1,-2.119511127E0,9.658813477E-2
1.884473201E2,4.192183912E-1,-2.008501530E0,-8.769454956E-1
1.884523201E2,5.951126218E-1,-1.792551756E0,-1.744259834E0
1.884573201E2,7.006993890E-1,-1.502649546E0,-2.524046898E0
1.884623201E2,8.671230674E-1,-1.242518663E0,-3.219633579E0
1.884673201E2,1.049926043E0,-1.037957430E0,-3.770961761E0
1.884723201E2,1.296081066E0,-8.918399811E-1,-4.087952614E0
1.884773201E2,1.495117426E0,-7.500023842E-1,-4.219357491E0
1.884823201E2,1.666991591E0,-6.386783123E-1,-4.160779953E0
1.884873201E2,1.852991104E0,-6.232328415E-1,-3.988246441E0
1.884923201E2,1.955024242E0,-6.735951900E-1,-3.794909954E0
1.884973201E2,1.874961376E0,-7.111389637E-1,-3.591975689E0
1.885023201E2,1.705510139E0,-7.883007526E-1,-3.399876595E0
1.885073201E2,1.528413534E0,-9.167120457E-1,-3.153596878E0
1.885123201E2,1.323367357E0,-1.069275856E0,-2.829231262E0
1.885173201E2,1.083181620E0,-1.229992390E0,-2.443871021E0
1.885223201E2,7.973625064E-1,-1.367124796E0,-2.141070843E0
1.885273201E2,5.116933584E-1,-1.482445240E0,-1.854824543E0
1.885323201E2,2.408915162E-1,-1.550702333E0,-1.590288162E0
1.885373201E2,1.594060659E-2,-1.592702627E0,-1.315780163E0
1.885423201E2,-1.718121171E-1,-1.622044802E0,-1.083235264E0
1.885473201E2,-3.641783595E-1,-1.683782101E0,-9.384002686E-1
1.885523201E2,-4.476181269E-1,-1.709152222E0,-7.552108765E-1
1.885573201E2,-4.473487139E-1,-1.765074015E0,-6.567220688E-1
1.885623201E2,-4.952613711E-1,-1.756170511E0,-6.942996979E-1
1.885673201E2,-5.740681887E-1,-1.689012766E0,-8.660941124E-1
1.885723201E2,-5.998423696E-1,-1.607445478E0,-1.185884476E0
1.885773201E2,-5.728101730E-1,-1.518969059E0,-1.669056892E0
1.885823201E2,-5.608519912E-1,-1.407384396E0,-2.161570549E0
1.885873201E2,-5.578595996E-1,-1.274845600E0,-2.619265079E0
1.885923201E2,-5.477652550E-1,-1.161966085E0,-3.030315399E0
